,Code,Date,Open,High,Low,Close,Volume,Trading Value,Change,Next Change,MA5,MA20,MA60,MA120,MFI,ADI,OBV,CMF,FI,"EOM, EMV",VPT,NVI,VMAP,ATR,BHB,BLB,KCH,KCL,KCM,DCH,DCL,DCM,UI,SMA,EMA,WMA,MACD,ADX,"""-VI""","""+VI""",TRIX,MI,CCI,DPO,KST,Ichimoku,Parabolic SAR,STC,RSI,SRSI,TSI,UO,SR,WR,AO,KAMA,ROC,PPO,PVO
524,50120,2019-02-27,9500,9960,9490,9560,2959436,28292208160,0.007376185,0,9420,9299.5,7720,7945.833333,88.29724267,-337107761.9,590656886,-0.176233776,3344050677,0,145058.8761,144.193207,10011.93464,658.8009778,10983.45338,7615.546616,10237.83333,8522.833333,9380.333333,11100,7000,9870,5.542546843,9636.666667,9412.780158,9484.888889,505.5329275,59.16735671,0.870235935,1.0353902,1.151722748,28.75794376,30.24449665,460.5,346.3075694,9417.5,10326.38026,6.25,60.88485307,0.217863035,26.21105265,22.45969391,21.42857143,-78.57142857,1230.441176,9319.991384,-5.346534653,5.675523699,-9.831940991
525,50120,2019-02-28,9790,9950,9360,9560,3542479,33866099240,0,-0.013598326,9438,9420,7752.333333,7947.416667,78.89124766,-338248560.2,594199365,-0.178349241,2866329152,-1165850.242,21829.34879,144.193207,9980.337909,653.8866222,10786.426,8053.574005,10378.33333,8630.333333,9504.333333,11100,7000,9870,5.79067619,9620,9435.429364,9488.444444,479.830077,58.967413,1.091891892,1.018378378,1.099109179,28.82138438,16.76292436,780,338.9087573,9317.5,10207.74223,3.125,60.88485307,0.227357229,25.6455283,21.55022618,21.42857143,-78.57142857,1154.294118,9331.42443,-2.049180328,5.357877922,-13.93268967
526,50120,2019-03-04,9310,9780,9300,9430,2388678,22525233540,-0.013598326,-0.054082715,9478,9540.5,7783.166667,7948.583333,68.73669688,-339343371,591810687,-0.179958588,2412492396,-2310901.679,-32482.02301,142.2324207,9859.957047,641.4661492,10351.09176,8729.908241,10513.16667,8738.166667,9625.666667,11100,7020,9670,6.130672662,9555.833333,9434.594078,9469.777778,443.8539966,58.58935892,1.154126214,0.95631068,1.042282153,28.77690241,-26.04776607,259.5,321.047806,9317.5,10100.96801,1.5625,58.2942684,0.085843997,24.49076634,22.58328075,18.01242236,-81.98757764,1116.411765,9337.349222,-7.549019608,4.936790438,-18.65437585
527,50120,2019-03-05,9360,9470,8820,8920,3915070,34922424400,-0.054082715,-0.022421525,9392,9546.5,7804.666667,7945,71.84804085,-342053804,587895617,-0.274466353,1782609811,-6557992.577,-244219.637,142.2324207,9821.572623,642.07571,10336.59556,8756.404436,10481.83333,8846.833333,9664.333333,11100,8390,9510,6.91223651,9482.5,9355.425758,9356.222222,369.925683,56.81983394,1.080473373,0.882840237,0.971205722,28.75743289,-145.4916361,183.5,291.1591389,9237.5,10004.87121,0.78125,49.41185134,0,20.85648431,22.98310244,5.18134715,-94.81865285,934.6176471,9270.592621,-8.979591837,4.116918145,-20.91116922
528,50120,2019-03-06,8940,9160,8720,8720,2054432,17914647040,-0.022421525,-0.013761468,9238,9511,7822.833333,7940.833333,60.9306357,-344108236,585841185,-0.319769295,1469253209,-4390507.936,-257801.1118,139.043353,9697.332485,627.6417307,10378.82256,8643.177437,10359.66667,8906.666667,9633.166667,11100,8400,9460,7.513585724,9398.333333,9257.667949,9221.111111,291.8345463,54.90738985,1.202631579,0.896052632,0.887609445,28.7638232,-167.6234214,239,258.8067084,9212.5,9862.686664,0.390625,46.42443059,0,16.86507372,19.36095503,0,-100,716.1470588,9168.07308,-10.38026721,3.254962848,-25.04466897
529,50120,2019-03-07,8780,8980,8340,8600,2229100,19170260000,-0.013761468,-0.029069767,9046,9480.5,7840.833333,7936.083333,63.08485234,-344526192.3,583612085,-0.300589984,1221146751,-8039118.927,-76739.18583,139.043353,9649.048422,628.5244642,10427.73756,8533.262437,10291.16667,8896.166667,9593.666667,11100,8340,9270,8.080381383,9302.5,9156.488265,9080.444444,217.7536324,52.17121791,1.149234694,0.81377551,0.7952472,28.76829246,-180.9957614,269.5,224.5799866,9117.5,9702.710531,0.1953125,44.67899202,0,12.99734711,22.97233103,11.50442478,-88.49557522,451.0882353,9067.949744,-11.79487179,2.436067759,-28.34708773
530,50120,2019-03-08,8400,8690,8250,8350,3675211,30688011850,-0.029069767,-0.005988024,8804,9473.5,7856.833333,7928.666667,46.69988687,-346530852.8,579936874,-0.282969428,915439679.2,-2274699.33,-137513.2171,139.043353,9447.542002,615.058431,10451.48313,8495.516871,10257.83333,8901.833333,9579.833333,11100,8250,9225,8.860199177,9185.833333,9032.413147,8909.111111,137.2884875,49.41650965,1.257759784,0.800269906,0.694164877,28.67919495,-207.6167261,76.5,193.3805353,9137.5,9484.676846,0.09765625,41.203358,0,8.594482523,23.6401163,5.128205128,-94.87179487,167.9117647,8926.799945,-14.35897436,1.543412743,-29.00274828
531,50120,2019-03-11,8310,8540,8300,8300,971517,8063591100,-0.005988024,0.020481928,8578,9381,7878.5,7923.166667,49.10321523,-347502369.8,578965357,-0.534520574,777723175,-1235181.68,-112654.9961,138.2107581,9401.255408,588.2685431,10432.7205,8329.279505,10101,8892,9496.5,11100,8250,9225,9.639021984,9081.666667,8919.734201,8747.333333,68.69284996,46.85856628,1.214876033,0.805785124,0.589524283,28.51515869,-173.1410406,89,161.77256,9125,9262.435014,0.048828125,40.52437073,0,4.746631465,23.28073934,2.564102564,-97.43589744,-98.14705882,8817.954016,-13.08900524,0.776099074,-33.55492849
532,50120,2019-03-12,8360,8970,8360,8470,2291990,19413155300,0.020481928,-0.021251476,8488,9299.5,7903,7919.916667,46.99613918,-348967740.5,581257347,-0.598538063,722282478.6,6520534.557,41126.90643,138.2107581,9327.888045,594.1065043,10368.20903,8230.790966,9973.5,8852.5,9413,10750,8250,9200,10.0402224,8998.333333,8850.544324,8642.888889,27.72825813,45.2523654,1.14953271,0.811748999,0.489954704,27.35843248,-117.5450011,-69.5,136.7492002,9082.5,9080.196711,0.024414062,43.90881403,0.156857918,2.322953657,22.73103629,11.28205128,-88.71794872,-241.5,8765.673831,-10.55966209,0.314279,-35.28846982
533,50120,2019-03-13,8520,8540,8270,8290,756782,6273722780,-0.021251476,0.034981906,8402,9226,7927.833333,7915.916667,49.72797277,-349612406.6,580500565,-0.570391532,599639158.8,-9276119.147,30861.63914,135.2735755,9288.4428,570.9560397,10358.22613,8093.773874,9888,8784,9336,10750,8250,9105,10.51242116,8920,8764.306736,8525.111111,-19.04147346,43.51817234,1.182065217,0.819293478,0.393144198,25.95811311,-128.1847836,124,110.0523187,9387.5,8970,0.012207031,41.23331547,0.034819644,-0.530243185,21.675087,2.051282051,-97.94871795,-391.5882353,8649.29901,-10.18418202,-0.216790602,-39.43889592
534,50120,2019-03-14,8250,8580,8250,8580,1117907,9591642060,0.034981906,-0.032634033,8398,9145,7962.833333,7914.083333,53.79130112,-348494499.6,581618472,-0.738543093,560289711.8,295194.5019,23023.78313,135.2735755,9252.885781,553.744894,10217.11007,8072.889931,9756.666667,8748.666667,9252.666667,10600,8250,9100,10.6938475,8855.833333,8735.951853,8493.555556,-32.33352557,41.98071483,1.149797571,0.827260459,0.30812437,24.9141001,-100.3804882,345,86.09621265,9345,8970,0.006103516,46.85218099,0.310788819,-1.477963719,28.59126957,16.92307692,-83.07692308,-481.7647059,8639.548689,-8.235294118,-0.368755397,-42.36062067
535,50120,2019-03-15,8510,8570,8240,8300,845460,7017318000,-0.032634033,-0.003614458,8388,9070,7991.833333,7910.583333,55.82059674,-349032519.6,580773012,-0.723042328,446429924.4,-390320.0625,11515.74826,130.8590532,9233.977156,538.4774016,10158.08088,7981.919121,9678.333333,8672.333333,9175.333333,10600,8240,9010,10.96843219,8756.666667,8668.882337,8427.777778,-64.71523563,40.52289702,1.117886179,0.868563686,0.227754903,24.1745488,-99.70698692,490,58.87118599,9262.5,8840.4,0.003051758,42.6154646,0.102703553,-3.558631633,29.46606056,3.06122449,-96.93877551,-536.2352941,8581.758885,-12.53951528,-0.740991729,-45.44158281
536,50120,2019-03-18,8300,8500,8270,8270,627606,5190301620,-0.003614458,0.041112455,8382,8997,8013.833333,7906.666667,42.24651415,-349660125.6,580145406,-0.646484648,379964480.9,-732943.917,-29859.22465,130.3860687,9120.332153,516.4433015,10094.03418,7899.965816,9562.666667,8620.666667,9091.666667,10200,8240,8855,11.32925166,8649.166667,8607.515824,8381.111111,-91.74118812,39.16920905,1.245481928,0.844879518,0.152829888,23.40213408,-92.37445753,563,37.05595041,9185,8720.32,0.001525879,42.17540977,0.08109037,-5.383643786,26.46496474,1.570680628,-98.42931937,-585.4411765,8531.794912,-13.49372385,-1.054586478,-48.61826926
537,50120,2019-03-19,8320,8670,8320,8610,1300427,11196676470,0.041112455,-0.025551684,8410,8940,8044.833333,7903.75,26.86569577,-348805559.3,581445833,-0.609245091,388847437.9,2960566.029,51195.29065,130.3860687,8942.655679,508.1259228,9992.159684,7887.840316,9494.666667,8556.666667,9025.666667,10200,8240,8700,11.48671094,8570,8607.898005,8416.888889,-84.74737667,38.27028501,1.219709208,0.822294023,0.091974281,22.74026826,-62.47884941,490,24.19450905,9140,8720.32,0.000762939,48.64748602,0.398964777,-5.112433815,33.68281303,21.51162791,-78.48837209,-665.7647059,8533.853599,-9.937238494,-0.974931945,-49.64590441
538,50120,2019-03-20,8600,8700,8300,8390,877907,7365639730,-0.025551684,0.028605483,8430,8872,8072,7899.75,17.12063683,-349288408.2,580567926,-0.593485204,305706441.1,227814.5635,31031.74375,127.054485,8845.894205,500.4026426,9880.872638,7863.127362,9422.333333,8488.333333,8955.333333,10200,8240,8610,11.82501782,8483.333333,8574.375235,8411.111111,-95.85197024,37.49850558,1.18627451,0.785947712,0.038020174,22.3748189,-65.05355018,48,9.324190489,9050,8720.32,0.00038147,45.1278019,0.226096371,-5.919615998,34.64056249,8.771929825,-91.22807018,-692.7941176,8529.818835,-11.02863203,-1.105530086,-51.52919626
539,50120,2019-03-21,8510,9580,8420,8630,10205759,88075700170,0.028605483,0.018539977,8440,8826,8102.5,7899.666667,44.85603086,-355798978.6,590773685,-0.581845347,611945829.5,5683065.806,269508.6604,127.054485,8772.527895,549.6595967,9789.917009,7862.082991,9420.333333,8410.333333,8915.333333,10200,8240,8910,11.92307492,8459.166667,8582.932891,8458,-84.3145211,38.20613592,1.032738095,0.837797619,-0.003801337,22.31932413,-5.554757458,-106,-1.157179034,9202.5,8720.32,0.000190735,49.42652369,0.500968161,-5.312039608,30.77903324,25.32467532,-74.67532468,-630.5,8530.35751,-3.251121076,-0.972794673,-29.54292314
540,50120,2019-03-22,8560,8880,8420,8790,2010540,17672646600,0.018539977,-0.025028441,8538,8792,8133.166667,7901.583333,45.67247003,-354575171.6,592784225,-0.525446622,570480196.7,-8007798.9,329216.0277,129.4100722,8714.796819,543.2553398,9709.509673,7874.490327,9386,8358,8872,10200,8240,8910,11.75758823,8465,8614.789369,8530.666667,-61.55082709,38.86322124,1.111940299,0.846268657,-0.032193474,22.37795671,-27.1792487,-192,-9.366310484,9165,8720.32,9.54E-05,52.11953845,1,-3.991143832,36.80978355,41.04477612,-58.95522388,-626.9411765,8540.711327,0.802752294,-0.709410024,-30.89206341
541,50120,2019-03-25,8680,8950,8570,8570,883263,7569563910,-0.025028441,-0.018669778,8598,8759,8159.833333,7903.666667,52.13310481,-355458434.6,591900962,-0.532843911,461223331.5,4732452.282,15168.66876,126.1711398,8667.66925,531.5942441,9658.419813,7859.580187,9356.666667,8327.666667,8842.166667,10200,8240,8910,11.28892842,8462.5,8607.898697,8548.444444,-60.56444771,39.56629003,1.057542768,0.937791602,-0.055206962,22.3888827,-23.58567029,-409,-17.52407215,9165,8720.32,4.77E-05,48.3102603,0.671477098,-3.986646038,30.84726779,24.62686567,-75.37313433,-572.9705882,8541.292336,-0.348837209,-0.698675725,-34.62153911
542,50120,2019-03-26,8590,8690,8350,8410,913456,7682164960,-0.018669778,-0.038049941,8558,8712,8188.5,7902.916667,54.40139346,-356049494.4,590987506,-0.49366428,374455289.8,-8933106.794,-39160.71725,126.1711398,8647.562276,517.9089409,9580.690969,7843.309031,9269.666667,8303.666667,8786.666667,10150,8240,8910,10.9590094,8467.5,8577.452744,8532,-71.86498299,39.39863198,1.050552923,0.917851501,-0.077086515,22.4420976,-53.92592593,-412,-24.54966853,9065,9580,2.38E-05,45.69455643,0.445891411,-4.753816053,30.80262232,12.68656716,-87.31343284,-538.5588235,8540.419015,0.718562874,-0.830874588,-37.75402022
543,50120,2019-03-27,8410,8460,8090,8090,1149484,9299325560,-0.038049941,-0.017305315,8498,8642,8213.666667,7899.166667,56.71620167,-357198978.4,589838022,-0.495770384,268413837,-7886147.176,-60791.81886,126.1711398,8630.105557,507.3440166,9473.470986,7810.529014,9174,8256,8715,9960,8090,8835,10.70946932,8450,8502.460014,8448.888889,-105.4267701,38.36559162,1.061056106,0.933993399,-0.104241546,22.52525618,-100.7362784,-172,-33.23799354,8990,9555.4,1.19E-05,40.92229862,0.034318425,-6.895370534,29.26260301,0,-100,-546.3529412,8534.168221,-2.530120482,-1.224769478,-39.73094406
544,50120,2019-03-28,8110,8200,7900,7950,739018,5875193100,-0.017305315,0.018867925,8362,8561.5,8239,7893.916667,63.6255642,-357691657,589099004,-0.484371553,215288643.1,-9133742.345,-56526.73729,123.9877085,8641.530224,492.5337297,9331.338295,7791.661705,9082.833333,8181.833333,8632.333333,9950,7900,8740,10.31933434,8406.666667,8417.466166,8348.666667,-141.688264,36.81905289,1.057432432,0.915540541,-0.136722404,22.61193373,-140.8203721,-271.5,-44.78642903,8895,9496.784,5.96E-06,39.00309421,0,-9.255231006,25.10539556,2.976190476,-97.02380952,-713.8529412,8499.302136,-6.13931523,-1.655400252,-42.58078916
545,50120,2019-03-29,7920,8210,7880,8100,529378,4287961800,0.018867925,0.040740741,8224,8488.5,8265.666667,7891.25,66.96160138,-357515197.7,589628382,-0.487973174,195876937,-311686.5453,-2800.67528,126.3270992,8639.385653,480.9241776,9132.340819,7844.659181,8991.833333,8116.833333,8554.333333,9780,7880,8730,9.751522937,8390.833333,8368.625217,8286.222222,-156.5177733,35.321248,1.029950083,0.90515807,-0.167849271,22.73824005,-130.135171,91.5,-51.37010396,8885,9400.97696,2.98E-06,42.13442804,0.238733439,-10.31155124,28.71874843,12.94117647,-87.05882353,-777.5,8493.029112,-2.291917973,-1.835954816,-45.70609534
546,50120,2019-04-01,8000,8430,8000,8430,1007556,8493697080,0.040740741,0.027283511,8196,8438.5,8294.833333,7893.25,64.9906332,-356507641.7,590635938,-0.450483766,215393586,7255179.861,51036.84193,126.3270992,8627.841221,477.2867363,8915.921198,7961.078802,8928.5,8058.5,8493.5,9580,7880,8730,9.327632795,8378.333333,8378.067491,8293.555556,-140.0278701,34.41517156,1.077989601,0.922010399,-0.189118083,22.91006502,-67.85870516,-138.5,-54.83872905,8885,9279.298803,1.49E-06,48.4092418,0.717126336,-9.305306415,39.61565591,32.35294118,-67.64705882,-823.5588235,8492.31056,-1.748251748,-1.643887092,-46.66030776
547,50120,2019-04-02,8410,8970,8350,8660,2404349,20821662340,0.027283511,0,8246,8425.5,8325.833333,7899,70.55538878,-356507641.7,593040287,-0.395009198,263623112.3,11475039.61,106647.6608,126.3270992,8639.01349,487.4805409,8862.190966,7988.809034,8906.5,8039.5,8473,9580,7880,8730,8.634544956,8408.333333,8421.441723,8350.888889,-107.1650927,34.54482868,0.91503268,0.998366013,-0.197378617,23.03695876,69.40063091,-155.5,-58.62849972,8885,9167.354899,50.00000075,52.29224832,1,-7.235287406,37.93066463,45.88235294,-54.11764706,-756.7352941,8493.341025,4.337349398,-1.256536912,-42.15894085
548,50120,2019-04-03,8610,8700,8510,8660,738895,6398830700,0,0.004618938,8360,8422.5,8358.5,7904.916667,66.94688567,-356079860.4,593779182,-0.339374034,225962667.7,-1414274.017,65599.08304,126.3270992,8646.332215,466.2319308,8851.819229,7993.180771,8881.833333,8039.833333,8460.833333,9580,7880,8730,8.197902566,8440.833333,8458.142997,8402.222222,-80.19664785,34.66522457,0.964882943,1.028428094,-0.196150757,22.99473151,64.70881035,187.5,-59.23226687,8720,9064.366507,75.00000037,52.29224832,1,-5.581960708,42.47987509,45.88235294,-54.11764706,-646.6176471,8496.986139,4.715840387,-0.939253428,-44.25589766
549,50120,2019-04-04,8790,8790,8600,8700,628435,5467384500,0.004618938,-0.003448276,8510,8427.5,8391,7911.5,70.21502199,-356046784.9,594407617,-0.342111748,197273343.7,2721045.136,2902.702079,126.9105962,8657.377308,446.5010786,8867.176017,7987.823983,8862.166667,8065.166667,8463.666667,9580,7880,8425,7.407605402,8448.333333,8495.351767,8460.888889,-54.96271926,34.92664901,0.948542024,1.048027444,-0.187303102,22.92781269,91.37254902,-37.5,-62.06771495,8672.5,8970,87.50000019,53.00566497,1,-4.017032675,45.64010709,48.23529412,-51.76470588,-479.9705882,8498.579867,1.045296167,-0.642815178,-46.4196604
550,50120,2019-04-05,8760,8900,8660,8670,626774,5434130580,-0.003448276,0.008073818,8624,8443.5,8423,7920.166667,72.86391244,-356621327.7,593780843,-0.329468724,166405263.2,3254761.684,741.4124233,126.4729735,8667.74068,431.7510016,8893.889831,7993.110169,8867.833333,8090.833333,8479.333333,9580,7880,8425,6.480739614,8471.666667,8522.220726,8515.555556,-36.95935391,35.35198283,0.917808219,1.053082192,-0.173999932,22.83522192,96.88073394,186.5,-63.46663544,8670,8970,93.75000009,52.37309513,0.954824736,-2.880945377,47.72646155,46.47058824,-53.52941176,-292.2352941,8500.620992,3.337306317,-0.431809514,-48.20884104
551,50120,2019-04-08,8700,9530,8640,8740,6394624,55889013760,0.008073818,-0.02173913,8686,8465.5,8457.333333,7936,77.95184012,-361578957.5,600175467,-0.390478225,206579322.7,4244972.027,49467.73918,126.4729735,8740.144058,464.4830729,8928.510799,8002.489201,8929.833333,8087.833333,8508.833333,9580,7880,8705,5.913511526,8480.833333,8555.725229,8582,-16.84891833,36.60663551,0.859399684,1.045813586,-0.156341721,23.01997417,153.0843707,324.5,-63.06143713,8767.5,8970,96.87500005,53.7597483,1,-1.541413157,40.17536744,50.58823529,-49.41176471,-94.11764706,8504.929076,1.274623407,-0.196544446,-26.36330065
552,50120,2019-04-09,8700,8740,8470,8550,1109114,9482924700,-0.02173913,0.001169591,8664,8469.5,8485.333333,7947.75,77.29598674,-362030818.8,599066353,-0.374657354,146963468,-11685002.62,27517.85492,123.723561,8742.624922,450.5914248,8933.977125,8005.022875,8912.166667,8104.166667,8508.166667,9580,7880,8705,4.980310383,8460.833333,8554.844425,8603.111111,-16.05756375,37.16155909,0.988709677,1.022580645,-0.140471327,23.08796424,26.14487927,100.5,-60.22649201,8717.5,8970,98.43750002,49.54335472,0.714271707,-1.476885081,38.14139013,39.41176471,-60.58823529,-66.14705882,8505.585874,-2.730375427,-0.187349754,-28.52155151
553,50120,2019-04-10,8570,8690,8490,8560,582599,4987047440,0.001169591,0.001168224,8644,8483,8514.5,7956.25,62.32887739,-362205598.5,599648952,-0.362994116,126800971.2,-514933.9426,-23429.77157,123.8682669,8668.439859,432.6920373,8941.480098,8024.519902,8919.333333,8118.333333,8518.833333,9580,7880,8705,4.489071533,8460,8555.63759,8616,-14.45684363,37.67684526,1.170825336,1.013435701,-0.12598158,23.10232097,20.84575843,-73,-51.82359137,8717.5,8970,99.21875001,49.76666412,0.729404501,-1.364706686,33.25407753,41.21212121,-58.78787879,-35.32352941,8510.559851,-0.116686114,-0.168689432,-32.3117382
554,50120,2019-04-11,8650,8750,8530,8570,598725,5131073250,0.001168224,0.026837806,8618,8482.5,8541.833333,7962.25,70.83822432,-362586605.3,600247677,-0.412370981,109541868.2,1837237.463,1380.847433,123.8682669,8663.646315,417.4997489,8940.577504,8024.422496,8921.166667,8131.166667,8526.166667,9580,7880,8705,4.50225348,8473.333333,8557.847192,8617.333333,-12.24024702,38.2441374,1.026156942,1.022132797,-0.112567189,23.03530105,30.68836894,-392.5,-45.00170934,8747.5,8970,99.60937501,50.00495111,0.745552266,-1.209826421,28.12805342,41.81818182,-58.18181818,-17.79411765,8520.881834,1.902497027,-0.142825229,-35.50001891
555,50120,2019-04-12,8560,8900,8560,8800,1268156,11159772800,0.026837806,-0.011363636,8644,8507.5,8574.333333,7969,72.83629227,-362064423.4,601515833,-0.376687459,135561012.7,2412952.35,34733.97018,123.8682669,8668.171138,411.9640526,8977.430846,8037.569154,8940.833333,8149.833333,8545.333333,9580,7880,8765,4.452284973,8532.5,8595.10147,8654.222222,7.983471082,38.99140378,1.010141988,0.997971602,-0.095026784,23.01960341,70.89297887,-557.5,-39.94840281,8835,8970,99.8046875,55.26151667,1,0.342588355,31.17076808,55.75757576,-44.24242424,-10.29411765,8573.517864,8.776266996,0.09297032,-35.13496255
556,50120,2019-04-15,8820,8880,8650,8700,750615,6530350500,-0.011363636,-0.025287356,8636,8529,8604.333333,7974.083333,73.37354031,-362488684.1,600765218,-0.369495985,105472082.3,1072453.921,25504.80918,122.460673,8680.329085,398.9666203,8992.805994,8065.194006,8960.666667,8169.666667,8565.166667,9580,7880,8940,4.310468633,8595,8611.239705,8662.888889,15.76007676,39.68529399,0.960580913,1.062240664,-0.077536111,23.04615643,62.64100085,-429,-33.0035329,8865,8970,99.90234375,52.6686276,0.840520255,1.004891744,30.05659253,49.6969697,-50.3030303,-46.35294118,8580.997342,9.433962264,0.183353081,-37.03996215
557,50120,2019-04-16,8640,8740,8430,8480,656618,5568120640,-0.025287356,-0.001179245,8622,8522.5,8627,7975.083333,75.16208735,-362933489.8,600108600,-0.414609557,69768076.27,-8498091.737,-25133.84924,119.3639663,8705.348843,392.6118617,8985.225621,8059.774379,8959.5,8172.5,8566,9580,7880,8980,3.872303236,8626.666667,8591.048981,8626.666667,4.123399431,39.39432421,0.941176471,1.071428571,-0.065659551,23.03239621,-5.657708628,-92.5,-29.983503,8855,8970,74.67813027,47.39946128,0.516431843,0.134871867,30.89743539,36.36363636,-63.63636364,-16.82352941,8577.542717,4.691358025,0.048019508,-39.02416606
558,50120,2019-04-17,8480,8560,8380,8470,490617,4155525990,-0.001179245,-0.028335301,8604,8526.5,8652.333333,7977.666667,76.01859819,-362933489.8,599617983,-0.405043095,59100326.81,-4219177.077,-17182.69112,119.2232069,8727.471429,377.4253001,8985.946406,8067.053594,8948.833333,8183.833333,8566.333333,9580,7880,8955,3.078329972,8630,8572.426061,8592.444444,-5.838366566,38.91978074,0.922413793,1.103448276,-0.05816265,23.02920018,-34.14259555,133.5,-26.18713218,8842.5,8970,46.63326848,47.16846571,0.383484702,-0.648428209,37.15553761,35.75757576,-64.24242424,-3.911764706,8573.650616,0.474495848,-0.068059998,-41.51895485
559,50120,2019-04-18,8430,8580,8170,8230,634662,5223268260,-0.028335301,0.021871203,8536,8506.5,8673.166667,7978.916667,72.792324,-363382397.1,598983321,-0.314444454,28897582.98,-6137124.958,-18561.89663,119.2232069,8732.904358,379.7520644,8980.768911,8032.231089,8883.833333,8193.833333,8538.833333,9530,7880,8850,2.841036744,8594.166667,8519.745129,8515.333333,-32.72193404,37.65313016,0.921610169,1.061440678,-0.059259306,23.1293121,-73.98366896,153.5,-23.38806158,8790,9530,23.31663424,41.8918473,0,-2.874967608,33.88145776,15.03267974,-84.96732026,-19.26470588,8538.574897,-4.965357968,-0.382602281,-42.74236571
560,50120,2019-04-19,8560,8970,8300,8410,1463262,12306033420,0.021871203,-0.020214031,8458,8487.5,8695.833333,7984.416667,73.50061257,-364365185,600446583,-0.415366124,62396093.98,11904908.35,14019.96128,119.2232069,8743.620023,405.4840598,8944.965846,8030.034154,8887.5,8176.5,8532,9530,7880,8850,2.876856319,8573.333333,8502.861263,8484,-39.05268423,37.31221958,0.878727634,1.045725646,-0.06188031,23.41722345,10.01430615,212.5,-21.30672346,8650,9502.8,11.65831712,46.70710158,0.360162555,-3.441305365,30.33386395,17.64705882,-82.35294118,-11.64705882,8533.993273,-2.886836028,-0.457188921,-38.66221594
561,50120,2019-04-22,8410,8410,8220,8240,412200,3396528000,-0.020214031,-0.018203883,8366,8471,8716.833333,7990.833333,67.88649496,-364690606.1,600034383,-0.399686415,43471794.84,-14750121.3,23671.07658,116.8132253,8744.480267,390.0923412,8939.055552,8002.944448,8857.666667,8165.666667,8511.666667,9530,7880,8570,3.318528037,8535,8462.421068,8426,-57.12888243,36.69443603,1.106521739,0.956521739,-0.069155589,23.62761724,-76.0434534,199,-23.04004281,8650,9476.144,5.82915856,43.07646089,0.088604553,-5.008742241,29.11444331,5.147058824,-94.85294118,-77.23529412,8509.963453,-5.287356322,-0.67056221,-41.3168163
562,50120,2019-04-23,8210,8310,8040,8090,689865,5581007850,-0.018203883,-0.001236094,8288,8455,8736,7998.083333,68.24515913,-365124965.5,599344518,-0.396742844,22478717.01,-5479332.913,-20890.44563,116.8132253,8724.67832,381.5143169,8951.326505,7958.673495,8837.333333,8152.333333,8494.833333,9530,7880,8505,3.937775401,8486.666667,8405.125519,8344.888889,-82.60591654,35.46452152,1.068376068,0.884615385,-0.082525217,23.77933734,-108.1934949,285,-24.56158142,8617.5,9450.02112,2.91457928,40.11355074,0,-7.240312221,23.85894924,3.355704698,-96.6442953,-136.7352941,8478.352186,-6.689734717,-0.973239047,-41.6898111
563,50120,2019-04-24,8190,8190,8030,8080,231549,1870915920,-0.001236094,-0.007425743,8210,8454.5,8756.166667,8008.916667,66.07071055,-365211796.4,599112969,-0.364932094,18936687.43,-4491489.922,-12844.4384,116.6688332,8716.693085,365.6918657,8952.314222,7956.685778,8821.166667,8157.166667,8489.166667,9530,7880,8500,4.49586197,8431.666667,8355.106209,8272.222222,-102.4228986,34.28615355,1.113978495,0.862365591,-0.099495762,23.81450999,-117.2188755,95.5,-26.15650922,8615,9393.620275,1.45728964,39.91643395,0,-9.113293939,24.042449,3.333333333,-96.66666667,-192.5588235,8446.340251,-7.551487414,-1.211026262,-45.03075358
564,50120,2019-04-25,8070,8170,7990,8020,444193,3562427860,-0.007425743,-0.029925187,8168,8458,8773,8017.666667,62.98188068,-365507925.1,598668776,-0.36082545,12424077.8,-1215687.775,-3584.679188,116.6688332,8697.083508,352.428161,8942.380016,7973.619984,8817.333333,8165.333333,8491.333333,9530,7880,8480,5.068665364,8387.5,8303.551407,8198.444444,-121.5681365,33.03903376,1.14379085,0.838779956,-0.119352457,23.50708156,-131.4639846,102,-28.07021844,8605,9311.803059,0.72864482,38.68801941,0,-11.03617786,24.55316437,1.948051948,-98.05194805,-240.0882353,8406.352789,-6.198830409,-1.442924766,-46.28986447
565,50120,2019-04-26,8020,8040,7780,7780,550071,4279552380,-0.029925187,-0.006426735,8042,8442,8783.5,8021.833333,34.3724649,-366057996.1,598118705,-0.393988194,-8210367.6,-8035326.349,-19759.44043,116.6688332,8474.261026,345.8261495,8989.634915,7894.365085,8804,8159,8481.5,9530,7780,8375,5.938402671,8322.5,8223.005037,8094,-154.327874,31.11036828,1.358585859,0.765151515,-0.145567861,23.27915513,-177.8002699,128,-34.57968544,8515,9206.058814,0.36432241,34.15956296,0,-14.12981624,21.73048564,0,-100,-370.0882353,8243.704147,-9.112149533,-1.842207724,-46.36772716
